312,96,
313,93,
314,89,
315,83,
316,82,
317,83,
318,87,
319,91,
320,91,
321,95,
322,94,
323,94,
324,94,
325,95,
326,96,
327,95,
328,92,
329,86,
330,85,
331,88,
332,91,
333,97,
334,101,
335,98,
336,98,
337,101,
338,102,
339,101,
340,100,
341,95,
342,94,
343,88,
344,82,
345,85,
346,88,
347,88,
348,92,
349,87,
350,86,
351,82,
352,76,
353,80,
354,82,
355,82,
356,84,
357,81,
358,80,
359,80,
360,82,
361,84,
362,87,
363,83,
364,84,
365,86,
366,87,
367,91,
368,90,
369,89,
370,92,
371,92,
372,92,
373,92,
374,91,
375,90,
376,90,
377,90,
378,89,
379,90,
380,90,
381,90,
382,91,
383,91,
384,90,
385,94,
386,95,
387,99,
388,104,
389,99,
390,91,
391,90,
392,93,
393,91,
394,89,
395,87,
396,88,
397,85,
398,85,
399,84,
400,86,
401,87,
402,93,
403,94,
404,92,
405,86,
406,80,
407,73,
408,78,
409,76,
410,81,
411,84,
412,86,
413,83,
414,78,
415,78,
416,81,
417,83,
418,88,
419,87,
420,85,
421,83,
422,78,
423,77,
424,76,
425,84,
426,87,
427,91,
428,93,
429,93,
430,87,
431,80,
432,79,
433,78,
434,85,
435,87,
436,86,
437,87,
438,85,
439,83,
440,83,
441,86,
442,89,
443,86,
444,80,
445,77,
446,71,
447,73,
448,73,
449,75,
450,79,
451,81,
452,80,
453,83,
454,81,
455,80,
456,80,
457,79,
458,81,
459,82,
460,87,
461,90,
462,85,
463,79,
464,74,
465,77,
466,76,
467,79,
468,85,
469,87,
470,86,
471,87,
472,85,
473,83,
474,83,
475,81,
476,83,
477,85,
478,85,
479,88,
480,83,
481,83,
482,84,
483,84,
484,83,
485,87,
486,90,
487,87,
488,81,
489,83,
490,85,
491,87,
492,83,
493,84,
494,87,
495,93,
496,96,
497,93,
498,91,
499,89,
500,91,
501,95,
502,95,
503,97,
504,99,
505,96,
506,90,
507,85,
508,84,
509,93,
510,98,
511,100,
512,101,
513,100,
514,94,
515,89,
516,90,
517,87,
518,88,
519,93,
520,96,
521,99,
522,100,
523,104,
524,102,
525,98,
526,101,
527,102,
528,104,
529,101,
530,102,
531,100,
532,103,
533,105,
534,102,
535,102,
536,102,
537,104,
538,104,
539,101,
540,102,
541,102,
542,102,
543,102,
544,101,
545,100,
546,100,
547,101,
548,100,
549,96,
550,97,
551,106,
552,105,
553,97,
554,92,
555,90,
556,91,
557,92,
558,97,
559,92,
560,83,
561,81,
562,76,
563,78,
564,83,
565,82,
566,81,
567,84,
568,83,
569,83,
570,82,
571,84,
572,85,
573,84,
574,87,
575,88,
576,89,
577,86,
578,82,
579,86,
580,92,
581,95,
582,97,
583,99,
584,101,
585,100,
586,96,
587,99,
588,105,
589,104,
590,105,
591,100,
592,99,
593,96,
594,90,
595,96,
596,97,
597,94,
598,96,
599,97,
600,97,
601,101,
602,101,
603,99,
604,101,
605,97,
606,95,
607,94,
608,92,
609,98,
610,98,
611,99,
612,96,
613,93,
614,97,
615,96,
616,95,
617,98,
618,97,
619,99,
620,99,
621,100,
622,102,
623,97,
624,94,
625,99,
626,103,
627,103,
628,106,
629,103,
630,102,
631,102,
632,102,
633,103,
634,99,
635,93,
636,102,
637,106,
638,109,
639,112,
640,110,
641,106,
642,108,
643,108,
644,107,
645,109,
646,108,
647,108,
648,110,
649,111,
650,108,
651,114,
652,112,
653,107,
654,104,
655,106,
656,107,
657,105,
658,108,
659,108,
660,104,
661,107,
662,109,
663,104,
664,97,
665,103,
666,103,
667,100,
668,102,
669,102,
670,103,
671,102,
672,104,
673,105,
674,107,
675,107,
676,108,
677,107,
678,106,
679,107,
680,106,
681,107,
682,109,
683,108,
684,105,
685,108,
686,103,
687,104,
688,106,
689,105,
690,106,
691,108,
692,107,
693,109,
694,110,
695,109,
696,111,
697,111,
698,111,
699,116,
700,111,
701,111,
702,113,
703,110,
704,110,
705,108,
706,111,
707,109,
708,113,
709,113,
710,112,
711,115,
712,114,
713,115,
714,113,
715,112,
716,112,
717,115,
718,113,
719,111,
720,112,
721,110,
722,112,
723,112,
724,113,
725,117,
726,114,
727,111,
728,115,
729,113,
730,111,
731,112,
732,109,
733,112,
734,111,
735,111,
736,111,
737,111,
738,112,
739,112,
740,114,
741,112,
742,110,
743,111,
744,106,
745,105,
746,109,
747,109,
748,112,
749,112,
750,110,
751,111,
752,108,
753,111,
754,114,
755,110,
756,113,
757,115,
758,112,
759,107,
760,101,
761,101,
762,110,
763,110,
764,112,
765,112,
766,107,
767,108,
768,107,
769,106,
770,109,
771,109,
772,113,
773,113,
774,112,
775,112,
776,109,
777,110,
778,107,
779,110,
780,108,
781,107,
782,99,
783,97,
784,101,
785,97,
786,99,
787,101,
788,99,
789,100,
790,97,
791,92,
792,95,
793,103,
794,112,
795,113,
796,110,
797,109,
798,107,
799,104,
800,104,
801,106,
802,102,
803,107,
804,107,
805,104,
806,93,
807,91,
808,91,
809,94,
810,98,
811,97,
812,96,
813,93,
814,85,
815,78,
816,83,
817,83,
818,81,
819,87,
820,85,
821,79,
822,81,
823,76,
824,65,
825,70,
826,76,
827,72,
828,77,
829,76,
830,64,
831,68,
832,67,
833,80,
834,79,
835,76,
836,76,
837,82,
838,71,
839,71,
840,81,
841,78,
842,74,
843,78,
844,75,
845,69,
846,76,
847,71,
848,64,
849,72,
850,67,
851,62,
852,67,
853,67,
854,65,
855,66,
856,70,
857,68,
858,71,
859,70,
860,67,
861,72,
862,67,
863,70,
864,72,
865,70,
866,73,
867,79,
868,80,
869,72,
870,78,
871,68,
872,68,
873,65,
874,65,
875,66,
876,72,
877,70,
878,70,
879,71,
880,70,
881,66,
882,71,
883,69,
884,66,
885,70,
886,69,
887,71,
888,72,
889,70,
890,72,
891,77,
892,73,
893,72,
894,74,
895,71,
896,67,
897,66,
898,68,
899,66,
900,67,
901,75,
902,70,
903,69,
904,71,
905,69,
906,67,
907,66,
908,66,
909,70,
910,74,
911,71,
912,74,
913,69,
914,72,
915,66,
916,65,
917,66,
918,68,
919,70,
920,77,
921,77,
922,77,
923,78,
924,76,
925,75,
926,72,
927,75,
928,70,
929,69,
930,72,
931,71,
932,70,
933,74,
934,72,
935,70,
936,72,
937,73,
938,71,
939,71,
940,72,
941,73,
942,72,
943,73,
944,71,
945,70,
946,72,
947,75,
948,72,
949,70,
950,70,
951,70,
952,74,
953,73,
954,72,
955,74,
956,75,
957,72,
958,73,
959,75,
960,73,
961,73,
962,80,
963,78,
964,76,
965,78,
966,76,
967,76,
968,77,
969,79,
970,76,
971,77,
972,75,
973,75,
974,76,
975,76,
976,75,
977,81,
978,75,
979,78,
980,80,
981,75,
982,72,
983,73,
984,71,
985,70,
986,75,
987,73,
988,74,
989,79,
990,75,
991,77,
992,75,
993,75,
994,75,
995,80,
996,78,
997,79,
998,76,
999,73,
1000,72,
1001,69,
1002,69,
1003,71,
1004,71,
1005,73,
1006,73,
1007,72,
1008,71,
1009,71,
1010,70,
1011,69,
1012,70,
1013,76,
1014,76,
1015,73,
1016,70,
1017,69,
1018,69,
1019,66,
1020,68,
1021,69,
1022,74,
1023,71,
1024,71,
1025,73,
1026,75,
1027,73,
1028,73,
1029,75,
1030,72,
1031,71,
1032,75,
1033,71,
1034,72,
1035,71,
1036,73,
1037,77,
1038,81,
1039,81,
1040,78,
1041,76,
1042,74,
1043,76,
1044,77,
1045,76,
1046,78,
1047,80,
1048,81,
1049,81,
1050,79,
1051,78,
1052,79,
1053,76,
1054,73,
1055,75,
1056,74,
1057,74,
1058,78,
1059,76,
1060,76,
1061,78,
1062,72,
1063,72,
1064,71,
1065,68,
1066,69,
1067,74,
1068,72,
1069,72,
1070,72,
1071,71,
1072,78,
1073,71,
1074,70,
1075,71,
1076,74,
1077,72,
1078,76,
1079,76,
1080,74,
1081,76,
1082,77,
1083,72,
1084,70,
1085,72,
1086,74,
1087,74,
1088,75,
1089,77,
1090,79,
1091,79,
1092,78,
1093,73,
1094,73,
1095,73,
1096,78,
1097,77,
1098,77,
1099,84,
1100,77,
1101,76,
1102,75,
1103,74,
1104,75,
1105,76,
1106,74,
1107,72,
1108,75,
1109,71,
1110,72,
1111,71,
1112,69,
1113,70,
1114,79,
1115,81,
1116,78,
1117,76,
1118,73,
1119,73,
1120,71,
1121,69,
1122,68,
1123,69,
1124,68,
1125,70,
1126,69,
1127,71,
1128,72,
1129,72,
1130,73,
1131,75,
1132,74,
1133,76,
1134,73,
1135,71,
1136,74,
1137,71,
1138,71,
1139,72,
1140,72,
1141,72,
1142,72,
1143,74,
1144,73,
1145,76,
1146,79,
1147,75,
1148,73,
1149,72,
1150,74,
1151,71,
1152,71,
1153,72,
1154,71,
1155,71,
1156,73,
1157,72,
1158,71,
1159,74,
1160,73,
1161,74,
1162,70,
1163,70,
1164,70,
1165,69,
1166,73,
1167,72,
1168,74,
1169,76,
1170,77,
1171,75,
1172,74,
1173,74,
1174,76,
1175,79,
1176,80,
1177,81,
1178,81,
1179,80,
1180,80,
1181,80,
1182,78,
1183,75,
1184,75,
1185,75,
1186,74,
1187,73,
1188,76,
1189,74,
1190,73,
1191,77,
1192,71,
1193,72,
1194,75,
1195,74,
1196,73,
1197,75,
1198,76,
1199,73,
1200,73,
1201,75,
1202,73,
1203,73,
1204,78,
1205,74,
1206,76,
1207,74,
1208,71,
1209,77,
1210,71,
1211,75,
1212,73,
1213,71,
1214,75,
1215,74,
1216,73,
1217,76,
1218,71,
1219,73,
1220,75,
1221,74,
1222,74,
1223,76,
1224,74,
1225,75,
1226,78,
1227,75,
1228,75,
1229,76,
1230,74,
1231,73,
1232,74,
1233,76,
1234,74,
1235,74,
1236,76,
1237,76,
1238,76,
1239,81,
1240,80,
1241,79,
1242,79,
1243,77,
1244,73,
1245,73,
1246,72,
1247,73,
1248,75,
1249,76,
1250,78,
1251,78,
1252,76,
1253,76,
1254,74,
1255,71,
1256,71,
1257,70,
1258,69,
1259,71,
1260,73,
1261,73,
1262,74,
1263,74,
1264,72,
1265,72,
1266,70,
1267,68,
1268,69,
1269,73,
1270,72,
1271,73,
1272,76,
1273,73,
1274,73,
1275,76,
1276,76,
1277,79,
1278,75,
1279,73,
1280,77,
1281,73,
1282,74,
1283,74,
1284,72,
1285,72,
1286,75,
1287,73,
1288,78,
1289,75,
1290,76,
1291,77,
1292,73,
1293,68,
1294,69,
1295,66,
1296,67,
1297,69,
1298,68,
1299,72,
1300,70,
1301,70,
1302,73,
1303,70,
1304,70,
1305,73,
1306,70,
1307,69,
1308,71,
1309,72,
1310,70,
1311,69,
1312,71,
1313,70,
1314,73,
1315,73,
1316,71,
1317,73,
1318,74,
1319,71,
1320,72,
1321,71,
1322,72,
1323,73,
1324,73,
1325,71,
1326,73,
1327,70,
1328,69,
1329,70,
1330,69,
1331,69,
1332,72,
1333,73,
1334,70,
1335,71,
1336,71,
1337,69,
1338,69,
1339,73,
1340,71,
1341,72,
1342,76,
1343,73,
1344,71,
1345,71,
1346,72,
1347,72,
1348,72,
1349,75,
1350,74,
1351,74,
1352,76,
1353,75,
1354,74,
1355,74,
1356,76,
1357,74,
1358,74,
1359,77,
1360,75,
1361,75,
1362,76,
1363,74,
1364,76,
1365,73,
1366,76,
1367,74,
1368,75,
1369,77,
1370,79,
1371,78,
1372,80,
1373,81,
1374,82,
1375,78,
1376,78,
1377,76,
1378,74,
1379,77,
1380,75,
1381,74,
1382,78,
1383,76,
1384,76,
1385,77,
1386,75,
1387,74,
1388,76,
1389,76,
1390,75,
1391,78,
1392,84,
1393,79,
1394,77,
1395,73,
1396,70,
1397,71,
1398,68,
1399,70,
1400,72,
1401,73,
1402,71,
1403,72,
1404,73,
1405,74,
1406,75,
1407,85,
1408,81,
1409,80,
1410,80,
1411,75,
1412,73,
1413,75,
1414,71,
1415,73,
1416,74,
1417,76,
1418,73,
1419,72,
1420,73,
1421,71,
1422,72,
1423,78,
1424,73,
1425,71,
1426,72,
1427,73,
1428,77,
1429,79,
1430,78,
1431,78,
1432,77,
1433,78,
1434,81,
1435,77,
1436,78,
1437,82,
1438,77,
1439,76,
1440,77,
1441,81,
1442,79,
1443,78,
1444,80,
1445,81,
1446,79,
1447,79,
1448,79,
1449,76,
1450,71,
1451,73,
1452,71,
1453,72,
1454,74,
1455,73,
1456,74,
1457,74,
1458,72,
1459,75,
1460,72,
1461,69,
1462,71,
1463,71,
1464,68,
1465,70,
1466,76,
1467,71,
1468,70,
1469,73,
1470,72,
1471,69,
1472,68,
1473,71,
1474,70,
1475,69,
1476,72,
1477,70,
1478,71,
1479,74,
1480,72,
1481,70,
1482,74,
1483,68,
1484,68,
1485,70,
1486,70,
1487,68,
1488,69,
1489,72,
1490,78,
1491,77,
1492,75,
1493,74,
1494,74,
1495,74,
1496,72,
1497,71,
1498,71,
1499,70,
1500,72,
1501,72,
1502,70,
1503,69,
1504,71,
1505,67,
1506,68,
1507,69,
1508,67,
1509,69,
1510,68,
1511,67,
1512,69,
1513,71,
1514,69,
1515,68,
1516,70,
1517,70,
1518,70,
1519,71,
1520,72,
1521,72,
1522,76,
1523,80,
1524,81,
1525,75,
1526,72,
1527,73,
1528,73,
1529,71,
1530,73,
1531,72,
1532,73,
1533,75,
1534,73,
1535,72,
1536,72,
1537,69,
1538,74,
1539,71,
1540,71,
1541,72,
1542,70,
1543,69,
1544,71,
1545,69,
1546,68,
1547,69,
1548,71,
1549,71,
1550,69,
1551,67,
1552,69,
1553,67,
1554,71,
1555,68,
1556,68,
1557,67,
1558,69,
1559,73,
1560,70,
1561,68,
1562,68,
1563,68,
1564,69,
1565,68,
1566,72,
1567,69,
1568,71,
1569,75,
1570,75,
1571,73,
1572,74,
1573,71,
1574,72,
1575,70,
1576,68,
1577,67,
1578,69,
1579,73,
1580,75,
1581,78,
1582,77,
1583,77,
1584,74,
1585,71,
1586,71,
1587,66,
1588,65,
1589,68,
1590,66,
1591,66,
1592,68,
1593,67,
1594,65,
1595,70,
1596,69,
1597,73,
1598,74,
1599,77,
1600,72,
1601,69,
1602,70,
1603,69,
1604,68,
1605,74,
1606,69,
1607,68,
1608,67,
1609,72,
1610,71,
1611,69,
1612,70,
1613,73,
1614,75,
1615,78,
1616,77,
1617,77,
1618,80,
1619,77,
1620,77,
1621,76,
1622,73,
1623,73,
1624,71,
1625,71,
1626,73,
1627,73,
1628,73,
1629,76,
1630,76,
1631,74,
1632,77,
1633,81,
1634,78,
1635,76,
1636,74,
1637,70,
1638,69,
1639,69,
1640,69,
1641,75,
1642,74,
1643,74,
1644,74,
1645,74,
1646,75,
1647,75,
1648,75,
1649,76,
1650,75,
1651,76,
1652,79,
1653,77,
1654,80,
1655,81,
1656,80,
1657,82,
1658,83,
1659,83,
1660,80,
1661,79,
1662,80,
1663,78,
1664,76,
1665,77,
1666,75,
1667,77,
1668,78,
1669,78,
1670,79,
1671,78,
1672,76,
1673,79,
1674,78,
1675,76,
1676,77,
1677,77,
1678,74,
1679,74,
1680,77,
1681,76,
1682,73,
1683,74,
1684,73,
1685,72,
1686,74,
1687,73,
1688,73,
1689,73,
1690,76,
1691,74,
1692,75,
1693,75,
1694,73,
1695,69,
1696,71,
1697,67,
1698,65,
1699,68,
1700,65,
1701,66,
1702,69,
1703,70,
1704,69,
1705,71,
1706,69,
1707,68,
1708,67,
1709,67,
1710,66,
1711,66,
1712,70,
1713,69,
1714,68,
1715,69,
1716,68,
1717,66,
1718,68,
1719,67,
1720,65,
1721,70,
1722,68,
1723,67,
1724,69,
1725,68,
1726,65,
1727,66,
1728,69,
1729,70,
1730,72,
1731,69,
1732,71,
1733,71,
1734,69,
1735,69,
1736,69,
1737,68,
1738,70,
1739,69,
1740,68,
1741,71,
1742,67,
1743,67,
1744,69,
1745,67,
1746,67,
1747,70,
1748,67,
1749,66,
1750,71,
1751,66,
1752,66,
1753,68,
1754,68,
1755,71,
1756,69,
1757,67,
1758,69,
1759,66,
1760,67,
1761,66,
1762,64,
1763,68,
1764,67,
1765,66,
1766,68,
1767,66,
1768,63,
1769,67,
1770,67,
1771,66,
1772,71,
1773,69,
1774,69,
1775,71,
1776,67,
1777,65,
1778,65,
1779,65,
1780,67,
1781,68,
1782,69,
1783,69,
1784,70,
1785,67,
1786,68,
1787,67,
1788,65,
1789,67,
1790,67,
1791,66,
1792,68,
1793,71,
1794,68,
1795,71,
1796,70,
1797,69,
1798,72,
1799,73,
1800,69,
1801,68,
1802,71,
1803,70,
1804,69,
1805,72,
1806,71,
1807,70,
1808,72,
1809,70,
1810,69,
1811,71,
1812,70,
1813,69,
1814,73,
1815,69,
1816,69,
1817,71,
1818,69,
1819,70,
1820,73,
1821,74,
1822,72,
1823,70,
1824,71,
1825,69,
1826,71,
1827,72,
1828,70,
1829,74,
1830,72,
1831,78,
1832,83,
1833,80,
1834,77,
1835,73,
1836,73,
1837,70,
1838,67,
1839,68,
1840,67,
1841,67,
1842,70,
1843,69,
1844,68,
1845,70,
1846,67,
1847,67,
1848,68,
1849,68,
1850,67,
1851,70,
1852,68,
1853,65,
1854,69,
1855,66,
1856,67,
1857,69,
1858,68,
1859,67,
1860,70,
1861,67,
1862,67,
1863,68,
1864,66,
1865,67,
1866,68,
1867,67,
1868,68,
1869,69,
1870,66,
1871,67,
1872,66,
1873,68,
1874,69,
1875,68,
1876,71,
1877,71,
1878,70,
1879,70,
1880,69,
1881,66,
1882,68,
1883,67,
1884,70,
1885,69,
1886,70,
1887,72,
1888,71,
1889,68,
1890,71,
1891,68,
1892,70,
1893,69,
1894,67,
1895,71,
1896,68,
1897,67,
1898,71,
1899,69,
1900,69,
1901,71,
1902,68,
1903,68,
1904,69,
1905,66,
1906,70,
1907,72,
1908,71,
1909,69,
1910,72,
1911,67,
1912,69,
1913,71,
1914,70,
1915,74,
1916,73,
1917,72,
1918,72,
1919,70,
1920,68,
1921,70,
1922,68,
1923,69,
1924,70,
1925,69,
1926,68,
1927,71,
1928,67,
1929,68,
1930,69,
1931,67,
1932,69,
1933,70,
1934,68,
1935,70,
1936,69,
1937,70,
1938,71,
1939,69,
1940,68,
1941,72,
1942,68,
1943,70,
1944,70,
1945,68,
1946,71,
1947,68,
1948,69,
1949,71,
1950,70,
1951,69,
1952,71,
1953,68,
1954,70,
1955,72,
1956,70,
1957,71,
1958,74,
1959,72,
1960,73,
1961,74,
1962,77,
1963,72,
1964,71,
1965,72,
1966,69,
1967,74,
1968,71,
1969,71,
1970,74,
1971,73,
1972,73,
1973,75,
1974,72,
1975,71,
1976,73,
1977,72,
1978,72,
1979,77,
1980,75,
1981,73,
1982,75,
1983,72,
1984,70,
1985,72,
1986,81,
1987,83,
1988,81,
1989,76,
1990,74,
1991,73,
1992,71,
1993,69,
1994,70,
1995,70,
1996,69,
1997,69,
1998,70,
1999,67,
2000,67,
2001,70,
2002,69,
2003,70,
2004,71,
2005,68,
2006,66,
2007,69,
2008,66,
2009,68,
2010,67,
2011,67,
2012,69,
2013,70,
2014,67,
2015,69,
2016,71,
2017,67,
2018,69,
2019,70,
2020,68,
2021,68,
2022,73,
2023,70,
2024,72,
2025,75,
2026,73,
2027,71,
2028,72,
2029,68,
2030,69,
2031,70,
2032,69,
2033,72,
2034,69,
2035,71,
2036,72,
2037,70,
2038,73,
2039,70,
2040,71,
2041,75,
2042,77,
2043,75,
2044,75,
2045,77,
2046,78,
2047,79,
2048,80,
2049,84,
2050,82,
2051,80,
2052,83,
2053,81,
2054,83,
2055,85,
2056,80,
2057,78,
2058,76,
2059,75,
2060,73,
2061,71,
2062,73,
2063,70,
2064,71,
2065,73,
2066,73,
2067,74,
2068,78,
2069,73,
2070,74,
2071,71,
2072,68,
2073,72,
2074,68,
2075,72,
2076,71,
2077,71,
2078,71,
2079,70,
2080,72,
2081,71,
2082,72,
2083,74,
2084,72,
2085,73,
2086,74,
2087,78,
2088,73,
2089,75,
2090,79,
2091,80,
2092,74,
2093,74,
2094,75,
2095,76,
2096,73,
2097,71,
2098,74,
2099,71,
2100,70,
2101,72,
2102,76,
2103,73,
2104,72,
2105,72,
2106,77,
2107,77,
2108,75,
2109,76,
2110,80,
2111,80,
2112,81,
2113,76,
2114,76,
2115,78,
2116,75,
2117,74,
2118,74,
2119,74,
2120,75,
2121,75,
2122,75,
2123,76,
2124,80,
2125,78,
2126,78,
2127,77,
2128,77,
2129,72,
2130,69,
2131,70,
2132,66,
2133,66,
2134,68,
2135,67,
2136,70,
2137,71,
2138,69,
2139,69,
2140,73,
2141,70,
2142,74,
2143,73,
2144,70,
2145,69,
2146,70,
2147,68,
2148,70,
2149,70,
2150,73,
2151,78,
2152,78,
2153,76,
2154,75,
2155,75,
2156,72,
2157,73,
2158,70,
2159,68,
2160,69,
2161,71,
2162,71,
2163,72,
2164,76,
2165,74,
2166,74,
2167,76,
2168,76,
2169,74,
2170,73,
2171,75,
2172,72,
2173,74,
2174,75,
2175,74,
2176,75,
2177,76,
2178,72,
2179,73,
2180,73,
2181,73,
2182,73,
2183,75,
2184,76,
2185,79,
2186,80,
2187,81,
2188,76,
2189,76,
2190,76,
2191,74,
2192,73,
2193,73,
2194,74,
2195,73,
2196,72,
2197,77,
2198,73,
2199,73,
2200,72,
2201,70,
2202,71,
2203,71,
2204,69,
2205,73,
2206,73,
2207,72,
2208,74,
2209,72,
2210,72,
2211,74,
2212,70,
2213,70,
2214,72,
2215,71,
2216,73,
2217,71,
2218,74,
2219,74,
2220,72,
2221,74,
2222,75,
2223,74,
2224,72,
2225,70,
2226,72,
2227,69,
2228,70,
2229,71,
2230,72,
2231,72,
2232,72,
2233,71,
2234,73,
2235,74,
2236,70,
2237,70,
2238,73,
2239,68,
2240,69,
2241,73,
2242,72,
2243,74,
2244,71,
2245,73,
2246,71,
2247,68,
2248,71,
2249,68,
2250,69,
2251,70,
2252,70,
2253,72,
2254,71,
2255,73,
2256,72,
2257,73,
2258,75,
2259,78,
2260,77,
2261,76,
2262,77,
2263,74,
2264,70,
2265,71,
2266,71,
2267,69,
2268,72,
2269,73,
2270,72,
2271,76,
2272,73,
2273,72,
2274,73,
2275,71,
2276,70,
2277,71,
2278,71,
2279,71,
2280,71,
2281,73,
2282,76,
2283,74,
2284,73,
2285,73,
2286,72,
2287,71,
2288,72,
2289,73,
2290,78,
2291,79,
2292,83,
2293,86,
2294,84,
2295,80,
2296,78,
2297,81,
2298,79,
2299,78,
2300,77,
2301,75,
2302,71,
2303,71,
2304,72,
2305,71,
2306,73,
2307,72,
2308,75,
2309,71,
2310,71,
2311,72,
2312,71,
2313,72,
2314,71,
2315,68,
2316,66,
2317,66,
2318,64,
2319,63,
2320,65,
2321,65,
2322,67,
2323,70,
2324,68,
2325,68,
2326,70,
2327,69,
2328,67,
2329,69,
2330,70,
2331,68,
2332,70,
2333,71,
2334,69,
2335,73,
2336,70,
2337,70,
2338,71,
2339,71,
2340,74,
2341,72,
2342,74,
2343,75,
2344,73,
2345,75,
2346,73,
2347,72,
2348,73,
2349,71,
2350,70,
2351,71,
2352,71,
2353,69,
2354,72,
2355,71,
2356,70,
2357,72,
2358,70,
2359,72,
2360,71,
2361,69,
2362,71,
2363,75,
2364,73,
2365,70,
2366,74,
2367,69,
2368,70,
2369,73,
2370,72,
2371,71,
2372,71,
2373,70,
2374,70,
2375,73,
2376,78,
2377,76,
2378,76,
2379,75,
2380,73,
2381,73,
2382,73,
2383,76,
2384,81,
2385,83,
2386,89,
2387,90,
2388,88,
2389,83,
2390,81,
2391,79,
2392,83,
2393,85,
2394,81,
2395,76,
2396,77,
2397,75,
2398,70,
2399,69,
2400,67,
2401,65,
2402,66,
2403,65,
2404,68,
2405,69,
2406,67,
2407,71,
2408,69,
2409,67,
2410,69,
2411,67,
2412,63,
2413,63,
2414,66,
2415,65,
2416,65,
2417,67,
2418,70,
2419,67,
2420,68,
2421,67,
2422,64,
2423,67,
2424,67,
2425,68,
2426,72,
2427,68,
2428,70,
2429,73,
2430,69,
2431,69,
2432,70,
2433,69,
2434,71,
2435,74,
2436,72,
2437,71,
2438,72,
2439,68,
2440,71,
2441,70,
2442,70,
2443,74,
2444,72,
2445,75,
2446,77,
2447,79,
2448,74,
2449,73,
2450,76,
2451,71,
2452,74,
2453,74,
2454,72,
2455,74,
2456,71,
2457,71,
2458,71,
2459,70,
2460,67,
2461,71,
2462,68,
2463,69,
2464,70,
2465,69,
2466,69,
2467,70,
2468,66,
2469,64,
2470,67,
2471,64,
2472,67,
2473,67,
2474,66,
2475,69,
2476,69,
2477,69,
2478,72,
2479,71,
2480,69,
2481,71,
2482,68,
2483,68,
2484,71,
2485,71,
2486,75,
2487,78,
2488,75,
2489,75,
2490,76,
2491,80,
2492,77,
2493,77,
2494,76,
2495,74,
